name,URL,Works on,description,website,projects,potential,more
Mirpur Ceramic Works,https://mirpurceramic.com/csr/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,http://khadimceramic.com/,"['Facade', 'Cladding', 'building material', 'local']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/all-products/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/price-list/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/remarkable-projects/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/contact-us/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/request-a-quotation/,"['Projects', 'Projects']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Mirpur Ceramic Works,https://mirpurceramic.com/careers/,"['Projects', 'Projects', 'build']","One of the largest structural clay products manufacturer in Bangladesh, was established in 1958 and incorporated as Private Limited Company in 1962.",https://mirpurceramic.com,"Produces a variety of quality clay products including bricks, blocks, pavers, and unglazed tiles.",partner,
Sanmar Properties,https://mysanmar.com/,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/about-us/,"['Solar energy', 'Interior Design', 'Glazing', 'Real Estate', 'Projects', 'Projects', 'iron', 'Commercial', 'Residential', 'energy', 'water', 'electrical']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/completed-projects/,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/signature-collection/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/luxury-collection/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/premium-collection/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/affordable-luxury-collection/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/shopping-centre-project/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/commercial-collection/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/joint-venture/,"['Interior Design', 'Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential', 'plumbing', 'electrical', 'international']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/news/,"['Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/csr/,"['Solar energy', 'partner', 'healthcare', 'Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential', 'gas', 'energy', 'water']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
Sanmar Properties,https://mysanmar.com/contact-us/#sales,"['healthcare', 'Projects', 'Projects', 'Commercial', 'Residential']","Founded in 1999, Sanmar Properties has become a pioneer in residential, commercial and shopping mall development, as well as, land subdivision development",https://mysanmar.com/,"Luxury, premium, affordable residential real estate development, shopping malls and large scale projects.",customer,
